# Time	MagPro_XP	MagPro_XP_fit
2.078999999999978164e-04	-7.010502161549774236e-01	-7.212456075766273678e-01
2.079999999999978188e-04	-6.999571929915225921e-01	-7.202317764559280633e-01
2.080999999999978212e-04	-6.989064612422664080e-01	-7.192158246348471229e-01
2.081999999999978237e-04	-6.982552420760573808e-01	-7.181977554154134191e-01
2.082999999999978261e-04	-6.976040229098483536e-01	-7.171775721058631925e-01
2.083999999999978014e-04	-6.969528037436395485e-01	-7.161552780206277280e-01
2.084999999999978038e-04	-6.963015845774305213e-01	-7.151308764803228080e-01
2.085999999999978063e-04	-6.955322960962150303e-01	-7.141043708117404964e-01
2.086999999999978087e-04	-6.941091372044273511e-01	-7.130757643478345953e-01
2.087999999999978111e-04	-6.926859783126396719e-01	-7.120450604277129836e-01
2.088999999999978136e-04	-6.912628194208518817e-01	-7.110122623966249611e-01
2.089999999999978160e-04	-6.898396605290642025e-01	-7.099773736059511453e-01
2.090999999999978184e-04	-6.884530553139014408e-01	-7.089403974131931463e-01
2.091999999999978209e-04	-6.872037990617027026e-01	-7.079013371819616873e-01
2.092999999999977962e-04	-6.859545428095044084e-01	-7.068601962819663909e-01
2.093999999999977986e-04	-6.847052865573056701e-01	-7.058169780890046763e-01
2.094999999999978010e-04	-6.834560303051069319e-01	-7.047716859849512128e-01
2.095999999999978035e-04	-6.823019791578460724e-01	-7.037243233577462620e-01
2.096999999999978059e-04	-6.814087365772001359e-01	-7.026748936013864633e-01
2.097999999999978083e-04	-6.805154939965541994e-01	-7.016234001159110667e-01
2.098999999999978108e-04	-6.796222514159083739e-01	-7.005698463073941618e-01
2.099999999999977861e-04	-6.787290088352626594e-01	-6.995142355879314655e-01
2.100999999999977885e-04	-6.778160618940825000e-01	-6.984565713756291094e-01
2.101999999999977910e-04	-6.768621241410870404e-01	-6.973968570945950907e-01
2.102999999999977934e-04	-6.759081863880915808e-01	-6.963350961749258383e-01
2.103999999999977958e-04	-6.749542486350961212e-01	-6.952712920526959994e-01
2.104999999999977982e-04	-6.740003108821007727e-01	-6.942054481699477808e-01
2.105999999999978007e-04	-6.730967089744275267e-01	-6.931375679746794027e-01
2.106999999999978031e-04	-6.722745762454505059e-01	-6.920676549208331085e-01
2.107999999999978055e-04	-6.714524435164734850e-01	-6.909957124682869489e-01
2.108999999999977809e-04	-6.706303107874966862e-01	-6.899217440828401271e-01
2.109999999999977833e-04	-6.698081780585195544e-01	-6.888457532362036728e-01
2.110999999999977857e-04	-6.688075547910914409e-01	-6.877677434059893402e-01
2.111999999999977882e-04	-6.675789515015325692e-01	-6.866877180756978394e-01
2.112999999999977906e-04	-6.663503482119736976e-01	-6.856056807347087334e-01
2.113999999999977930e-04	-6.651217449224147149e-01	-6.845216348782674487e-01
2.114999999999977954e-04	-6.638931416328558432e-01	-6.834355840074751720e-01
2.115999999999977708e-04	-6.627350801493980814e-01	-6.823475316292781923e-01
2.116999999999977732e-04	-6.616485958613256280e-01	-6.812574812564547999e-01
2.117999999999977756e-04	-6.605621115732531745e-01	-6.801654364076050729e-01
2.118999999999977781e-04	-6.594756272851807211e-01	-6.790714006071407738e-01
2.119999999999977805e-04	-6.583891429971082676e-01	-6.779753773852714716e-01
2.120999999999977829e-04	-6.573688297207938014e-01	-6.768773702779959933e-01
2.121999999999977854e-04	-6.564018744407945638e-01	-6.757773828270881022e-01
2.122999999999977878e-04	-6.554349191607954372e-01	-6.746754185800872827e-01
2.123999999999977902e-04	-6.544679638807963107e-01	-6.735714810902873051e-01
2.124999999999977655e-04	-6.535010086007974062e-01	-6.724655739167237911e-01
2.125999999999977680e-04	-6.522631862259179458e-01	-6.713577006241620015e-01
2.126999999999977704e-04	-6.508527852183888518e-01	-6.702478647830891756e-01
2.127999999999977728e-04	-6.494423842108596467e-01	-6.691360699696982106e-01
2.128999999999977753e-04	-6.480319832033304417e-01	-6.680223197658805567e-01
2.129999999999977777e-04	-6.466215821958013477e-01	-6.669066177592107847e-01
2.130999999999977801e-04	-6.456156999934948848e-01	-6.657889675429379261e-01
2.131999999999977555e-04	-6.448108181130974836e-01	-6.646693727159738163e-01
2.132999999999977579e-04	-6.440059362326998604e-01	-6.635478368828789941e-01
2.133999999999977603e-04	-6.432010543523023482e-01	-6.624243636538541535e-01
2.134999999999977627e-04	-6.423961724719047250e-01	-6.612989566447272649e-01
2.135999999999977652e-04	-6.419122626801779807e-01	-6.601716194769416957e-01
2.136999999999977676e-04	-6.415499281765885131e-01	-6.590423557775449970e-01
2.137999999999977700e-04	-6.411875936729990455e-01	-6.579111691791782457e-01
2.138999999999977725e-04	-6.408252591694095779e-01	-6.567780633200618334e-01
2.139999999999977749e-04	-6.404629246658201103e-01	-6.556430418439869179e-01
2.140999999999977502e-04	-6.389751412614823600e-01	-6.545061084003014340e-01
2.141999999999977527e-04	-6.371746088832732635e-01	-6.533672666438988808e-01
2.142999999999977551e-04	-6.353740765050642780e-01	-6.522265202352082181e-01
2.143999999999977575e-04	-6.335735441268551815e-01	-6.510838728401801001e-01
2.144999999999977599e-04	-6.317730117486460850e-01	-6.499393281302758840e-01
2.145999999999977624e-04	-6.296937420795072349e-01	-6.487928897824568608e-01
2.146999999999977648e-04	-6.275612944703671259e-01	-6.476445614791704886e-01
2.147999999999977401e-04	-6.254288468612276830e-01	-6.464943469083402894e-01
2.148999999999977426e-04	-6.232963992520875740e-01	-6.453422497633537480e-01
2.149999999999977450e-04	-6.211639516429474650e-01	-6.441882737430496553e-01
2.150999999999977474e-04	-6.203750641795107157e-01	-6.430324225517074499e-01
2.151999999999977499e-04	-6.197404520005087569e-01	-6.418746998990346730e-01
2.152999999999977523e-04	-6.191058398215069092e-01	-6.407151095001547558e-01
2.153999999999977547e-04	-6.184712276425050614e-01	-6.395536550755969163e-01
2.154999999999977572e-04	-6.178366154635032137e-01	-6.383903403512815045e-01
2.155999999999977596e-04	-6.169042425906298144e-01	-6.372251690585102324e-01
2.156999999999977349e-04	-6.159575862902918475e-01	-6.360581449339546278e-01
2.157999999999977373e-04	-6.150109299899536586e-01	-6.348892717196411573e-01
2.158999999999977398e-04	-6.140642736896154696e-01	-6.337185531629424551e-01
2.159999999999977422e-04	-6.131162000803651591e-01	-6.325459930165644451e-01
2.160999999999977446e-04	-6.120458224067614195e-01	-6.313715950385330178e-01
2.161999999999977471e-04	-6.109754447331576799e-01	-6.301953629921840383e-01
2.162999999999977495e-04	-6.099050670595539403e-01	-6.290173006461498018e-01
2.163999999999977248e-04	-6.088346893859505338e-01	-6.278374117743478200e-01
2.164999999999977272e-04	-6.077669774050344920e-01	-6.266557001559681650e-01
2.165999999999977297e-04	-6.067353995287604329e-01	-6.254721695754623667e-01
2.166999999999977321e-04	-6.057038216524864849e-01	-6.242868238225299793e-01
2.167999999999977345e-04	-6.046722437762124258e-01	-6.230996666921085891e-01
2.168999999999977370e-04	-6.036406658999384778e-01	-6.219107019843589379e-01
2.169999999999977394e-04	-6.025228698875211286e-01	-6.207199335046554856e-01
2.170999999999977418e-04	-6.008067224137965123e-01	-6.195273650635721996e-01
2.171999999999977443e-04	-5.990905749400718960e-01	-6.183330004768714527e-01
2.172999999999977196e-04	-5.973744274663477238e-01	-6.171368435654929208e-01
2.173999999999977220e-04	-5.956582799926231075e-01	-6.159388981555380393e-01
2.174999999999977245e-04	-5.941420587586679902e-01	-6.147391680782612333e-01
2.175999999999977269e-04	-5.935173726245569492e-01	-6.135376571700568160e-01
2.176999999999977293e-04	-5.928926864904460192e-01	-6.123343692724455556e-01
2.177999999999977317e-04	-5.922680003563349782e-01	-6.111293082320635728e-01
2.178999999999977342e-04	-5.916433142222239372e-01	-6.099224779006501285e-01
2.179999999999977095e-04	-5.909824200246130976e-01	-6.087138821350347451e-01
2.180999999999977119e-04	-5.902071183329221649e-01	-6.075035247971247720e-01
2.181999999999977144e-04	-5.894318166412312321e-01	-6.062914097538945057e-01
2.182999999999977168e-04	-5.886565149495401883e-01	-6.050775408773712005e-01
2.183999999999977192e-04	-5.878812132578492555e-01	-6.038619220446239666e-01
2.184999999999977217e-04	-5.868570663829287826e-01	-6.026445571377504473e-01
2.185999999999977241e-04	-5.852457401997707143e-01	-6.014254500438651618e-01
2.186999999999977265e-04	-5.836344140166126460e-01	-6.002046046550875147e-01
2.187999999999977289e-04	-5.820230878334546887e-01	-5.989820248685279180e-01
2.188999999999977043e-04	-5.804117616502970645e-01	-5.977577145862768004e-01
2.189999999999977067e-04	-5.789092170920944191e-01	-5.965316777153919503e-01
2.190999999999977091e-04	-5.776044185010933418e-01	-5.953039181678850822e-01
